0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.737 | MinDCF =0.997
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.046415888336127774 | d = 2.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.825 | MinDCF =0.415
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.046415888336127774 | d = 2.0 | c = 1.0 | Normalized | Calibrated | PCA = 10 | ActDCF =0.680 | MinDCF =0.415
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.046415888336127774 | d = 2.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =7.389 | MinDCF =0.952
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.046415888336127774 | d = 2.0 | c = 1.0 | Normalized | Calibrated | PCA = 10 | ActDCF =1.098 | MinDCF =0.952
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.046415888336127774 | d = 3.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =1.477 | MinDCF =0.974
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.046415888336127774 | d = 3.0 | c = 0.0 | Normalized | Calibrated | PCA = 10 | ActDCF =7.007 | MinDCF =0.974
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.046415888336127774 | d = 3.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.518 | MinDCF =0.487
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.046415888336127774 | d = 3.0 | c = 0.0 | Normalized | Calibrated | PCA = 10 | ActDCF =0.821 | MinDCF =0.487
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.046415888336127774 | d = 3.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =3.702 | MinDCF =0.962
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.046415888336127774 | d = 3.0 | c = 0.0 | Normalized | Calibrated | PCA = 10 | ActDCF =1.199 | MinDCF =0.962
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.046415888336127774 | d = 3.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.853 | MinDCF =0.725
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.046415888336127774 | d = 3.0 | c = 1.0 | Normalized | Calibrated | PCA = 10 | ActDCF =5.332 | MinDCF =0.725
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.046415888336127774 | d = 3.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.488 | MinDCF =0.335
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.046415888336127774 | d = 3.0 | c = 1.0 | Normalized | Calibrated | PCA = 10 | ActDCF =0.627 | MinDCF =0.335
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.046415888336127774 | d = 3.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =4.024 | MinDCF =0.908
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.046415888336127774 | d = 3.0 | c = 1.0 | Normalized | Calibrated | PCA = 10 | ActDCF =0.940 | MinDCF =0.908
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.0774263682681127 | d = 2.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.895 | MinDCF =0.860
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.0774263682681127 | d = 2.0 | c = 0.0 | Normalized | Calibrated | PCA = 10 | ActDCF =7.956 | MinDCF =0.860
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.0774263682681127 | d = 2.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.862 | MinDCF =0.680
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.0774263682681127 | d = 2.0 | c = 0.0 | Normalized | Calibrated | PCA = 10 | ActDCF =0.909 | MinDCF =0.680
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.0774263682681127 | d = 2.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =7.727 | MinDCF =0.962
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.0774263682681127 | d = 2.0 | c = 0.0 | Normalized | Calibrated | PCA = 10 | ActDCF =1.131 | MinDCF =0.962
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.0774263682681127 | d = 2.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.825 | MinDCF =0.751
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.0774263682681127 | d = 2.0 | c = 1.0 | Normalized | Calibrated | PCA = 10 | ActDCF =5.512 | MinDCF =0.751
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.0774263682681127 | d = 2.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.779 | MinDCF =0.392
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.0774263682681127 | d = 2.0 | c = 1.0 | Normalized | Calibrated | PCA = 10 | ActDCF =0.657 | MinDCF =0.392
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.0774263682681127 | d = 2.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =6.965 | MinDCF =0.936
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.0774263682681127 | d = 2.0 | c = 1.0 | Normalized | Calibrated | PCA = 10 | ActDCF =1.062 | MinDCF =0.936
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.0774263682681127 | d = 3.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =1.487 | MinDCF =0.973
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.0774263682681127 | d = 3.0 | c = 0.0 | Normalized | Calibrated | PCA = 10 | ActDCF =7.014 | MinDCF =0.973
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.0774263682681127 | d = 3.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.515 | MinDCF =0.472
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.0774263682681127 | d = 3.0 | c = 0.0 | Normalized | Calibrated | PCA = 10 | ActDCF =0.821 | MinDCF =0.472
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.0774263682681127 | d = 3.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =3.660 | MinDCF =0.950
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.0774263682681127 | d = 3.0 | c = 0.0 | Normalized | Calibrated | PCA = 10 | ActDCF =1.200 | MinDCF =0.950
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.0774263682681127 | d = 3.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.834 | MinDCF =0.749
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.0774263682681127 | d = 3.0 | c = 1.0 | Normalized | Calibrated | PCA = 10 | ActDCF =5.360 | MinDCF =0.749
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.0774263682681127 | d = 3.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.462 | MinDCF =0.334
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.0774263682681127 | d = 3.0 | c = 1.0 | Normalized | Calibrated | PCA = 10 | ActDCF =0.629 | MinDCF =0.334
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.0774263682681127 | d = 3.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =3.790 | MinDCF =0.900
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.0774263682681127 | d = 3.0 | c = 1.0 | Normalized | Calibrated | PCA = 10 | ActDCF =0.929 | MinDCF =0.900
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.1291549665014884 | d = 2.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.883 | MinDCF =0.852
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.1291549665014884 | d = 2.0 | c = 0.0 | Normalized | Calibrated | PCA = 10 | ActDCF =7.941 | MinDCF =0.852
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.1291549665014884 | d = 2.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.851 | MinDCF =0.684
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.1291549665014884 | d = 2.0 | c = 0.0 | Normalized | Calibrated | PCA = 10 | ActDCF =0.907 | MinDCF =0.684
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.1291549665014884 | d = 2.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =7.624 | MinDCF =0.967
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.1291549665014884 | d = 2.0 | c = 0.0 | Normalized | Calibrated | PCA = 10 | ActDCF =1.129 | MinDCF =0.967
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.1291549665014884 | d = 2.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.869 | MinDCF =0.763
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.1291549665014884 | d = 2.0 | c = 1.0 | Normalized | Calibrated | PCA = 10 | ActDCF =5.283 | MinDCF =0.763
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.1291549665014884 | d = 2.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.765 | MinDCF =0.381
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.1291549665014884 | d = 2.0 | c = 1.0 | Normalized | Calibrated | PCA = 10 | ActDCF =0.631 | MinDCF =0.381
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.1291549665014884 | d = 2.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =6.781 | MinDCF =0.940
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.1291549665014884 | d = 2.0 | c = 1.0 | Normalized | Calibrated | PCA = 10 | ActDCF =1.022 | MinDCF =0.940
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.1291549665014884 | d = 3.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =1.492 | MinDCF =0.983
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.1291549665014884 | d = 3.0 | c = 0.0 | Normalized | Calibrated | PCA = 10 | ActDCF =7.007 | MinDCF =0.983
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.1291549665014884 | d = 3.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.507 | MinDCF =0.471
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.1291549665014884 | d = 3.0 | c = 0.0 | Normalized | Calibrated | PCA = 10 | ActDCF =0.821 | MinDCF =0.471
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.1291549665014884 | d = 3.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =3.573 | MinDCF =0.954
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.1291549665014884 | d = 3.0 | c = 0.0 | Normalized | Calibrated | PCA = 10 | ActDCF =1.199 | MinDCF =0.954
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.1291549665014884 | d = 3.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.902 | MinDCF =0.781
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.1291549665014884 | d = 3.0 | c = 1.0 | Normalized | Calibrated | PCA = 10 | ActDCF =5.515 | MinDCF =0.781
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.1291549665014884 | d = 3.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.445 | MinDCF =0.339
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.1291549665014884 | d = 3.0 | c = 1.0 | Normalized | Calibrated | PCA = 10 | ActDCF =0.648 | MinDCF =0.339
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.1291549665014884 | d = 3.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =3.551 | MinDCF =0.906
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.1291549665014884 | d = 3.0 | c = 1.0 | Normalized | Calibrated | PCA = 10 | ActDCF =0.961 | MinDCF =0.906
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.21544346900318834 | d = 2.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.889 | MinDCF =0.849
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.21544346900318834 | d = 2.0 | c = 0.0 | Normalized | Calibrated | PCA = 10 | ActDCF =7.890 | MinDCF =0.849
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.21544346900318834 | d = 2.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.850 | MinDCF =0.678
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.21544346900318834 | d = 2.0 | c = 0.0 | Normalized | Calibrated | PCA = 10 | ActDCF =0.901 | MinDCF =0.678
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.21544346900318834 | d = 2.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =7.610 | MinDCF =0.976
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.21544346900318834 | d = 2.0 | c = 0.0 | Normalized | Calibrated | PCA = 10 | ActDCF =1.123 | MinDCF =0.976
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.21544346900318834 | d = 2.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.822 | MinDCF =0.778
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.21544346900318834 | d = 2.0 | c = 1.0 | Normalized | Calibrated | PCA = 10 | ActDCF =5.117 | MinDCF =0.778
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.21544346900318834 | d = 2.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.718 | MinDCF =0.365
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.21544346900318834 | d = 2.0 | c = 1.0 | Normalized | Calibrated | PCA = 10 | ActDCF =0.615 | MinDCF =0.365
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.21544346900318834 | d = 2.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =6.356 | MinDCF =0.941
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.21544346900318834 | d = 2.0 | c = 1.0 | Normalized | Calibrated | PCA = 10 | ActDCF =1.033 | MinDCF =0.941
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.21544346900318834 | d = 3.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =1.494 | MinDCF =0.973
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.21544346900318834 | d = 3.0 | c = 0.0 | Normalized | Calibrated | PCA = 10 | ActDCF =6.946 | MinDCF =0.973
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.21544346900318834 | d = 3.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.502 | MinDCF =0.480
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.21544346900318834 | d = 3.0 | c = 0.0 | Normalized | Calibrated | PCA = 10 | ActDCF =0.812 | MinDCF =0.480
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.21544346900318834 | d = 3.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =3.530 | MinDCF =0.945
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.21544346900318834 | d = 3.0 | c = 0.0 | Normalized | Calibrated | PCA = 10 | ActDCF =1.178 | MinDCF =0.945
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.21544346900318834 | d = 3.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.938 | MinDCF =0.773
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.21544346900318834 | d = 3.0 | c = 1.0 | Normalized | Calibrated | PCA = 10 | ActDCF =5.524 | MinDCF =0.773
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.21544346900318834 | d = 3.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.442 | MinDCF =0.334
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.21544346900318834 | d = 3.0 | c = 1.0 | Normalized | Calibrated | PCA = 10 | ActDCF =0.650 | MinDCF =0.334
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.21544346900318834 | d = 3.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =3.483 | MinDCF =0.884
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.21544346900318834 | d = 3.0 | c = 1.0 | Normalized | Calibrated | PCA = 10 | ActDCF =0.976 | MinDCF =0.884
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.3593813663804626 | d = 2.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.874 | MinDCF =0.848
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.3593813663804626 | d = 2.0 | c = 0.0 | Normalized | Calibrated | PCA = 10 | ActDCF =7.800 | MinDCF =0.848
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.3593813663804626 | d = 2.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.841 | MinDCF =0.673
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.3593813663804626 | d = 2.0 | c = 0.0 | Normalized | Calibrated | PCA = 10 | ActDCF =0.890 | MinDCF =0.673
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.3593813663804626 | d = 2.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =7.536 | MinDCF =0.978
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.3593813663804626 | d = 2.0 | c = 0.0 | Normalized | Calibrated | PCA = 10 | ActDCF =1.099 | MinDCF =0.978
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.3593813663804626 | d = 2.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.809 | MinDCF =0.796
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.3593813663804626 | d = 2.0 | c = 1.0 | Normalized | Calibrated | PCA = 10 | ActDCF =5.120 | MinDCF =0.796
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.3593813663804626 | d = 2.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.692 | MinDCF =0.365
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.3593813663804626 | d = 2.0 | c = 1.0 | Normalized | Calibrated | PCA = 10 | ActDCF =0.611 | MinDCF =0.365
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.3593813663804626 | d = 2.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =6.108 | MinDCF =0.918
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.3593813663804626 | d = 2.0 | c = 1.0 | Normalized | Calibrated | PCA = 10 | ActDCF =0.989 | MinDCF =0.918
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.3593813663804626 | d = 3.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =1.554 | MinDCF =0.988
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.3593813663804626 | d = 3.0 | c = 0.0 | Normalized | Calibrated | PCA = 10 | ActDCF =7.044 | MinDCF =0.988
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.3593813663804626 | d = 3.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.503 | MinDCF =0.464
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.3593813663804626 | d = 3.0 | c = 0.0 | Normalized | Calibrated | PCA = 10 | ActDCF =0.819 | MinDCF =0.464
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.3593813663804626 | d = 3.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =3.479 | MinDCF =0.945
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.3593813663804626 | d = 3.0 | c = 0.0 | Normalized | Calibrated | PCA = 10 | ActDCF =1.145 | MinDCF =0.945
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.3593813663804626 | d = 3.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =1.007 | MinDCF =0.825
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.3593813663804626 | d = 3.0 | c = 1.0 | Normalized | Calibrated | PCA = 10 | ActDCF =5.420 | MinDCF =0.825
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.3593813663804626 | d = 3.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.414 | MinDCF =0.338
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.3593813663804626 | d = 3.0 | c = 1.0 | Normalized | Calibrated | PCA = 10 | ActDCF =0.637 | MinDCF =0.338
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.3593813663804626 | d = 3.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =3.128 | MinDCF =0.883
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.3593813663804626 | d = 3.0 | c = 1.0 | Normalized | Calibrated | PCA = 10 | ActDCF =0.950 | MinDCF =0.883
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.5994842503189409 | d = 2.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.857 | MinDCF =0.842
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.5994842503189409 | d = 2.0 | c = 0.0 | Normalized | Calibrated | PCA = 10 | ActDCF =7.796 | MinDCF =0.842
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.5994842503189409 | d = 2.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.825 | MinDCF =0.671
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.5994842503189409 | d = 2.0 | c = 0.0 | Normalized | Calibrated | PCA = 10 | ActDCF =0.892 | MinDCF =0.671
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.5994842503189409 | d = 2.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =7.389 | MinDCF =0.977
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.5994842503189409 | d = 2.0 | c = 0.0 | Normalized | Calibrated | PCA = 10 | ActDCF =1.127 | MinDCF =0.977
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.5994842503189409 | d = 2.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.811 | MinDCF =0.801
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.5994842503189409 | d = 2.0 | c = 1.0 | Normalized | Calibrated | PCA = 10 | ActDCF =5.067 | MinDCF =0.801
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.5994842503189409 | d = 2.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.667 | MinDCF =0.372
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.5994842503189409 | d = 2.0 | c = 1.0 | Normalized | Calibrated | PCA = 10 | ActDCF =0.604 | MinDCF =0.372
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.5994842503189409 | d = 2.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =5.861 | MinDCF =0.899
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.5994842503189409 | d = 2.0 | c = 1.0 | Normalized | Calibrated | PCA = 10 | ActDCF =0.969 | MinDCF =0.899
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.5994842503189409 | d = 3.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =1.569 | MinDCF =0.991
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.5994842503189409 | d = 3.0 | c = 0.0 | Normalized | Calibrated | PCA = 10 | ActDCF =7.105 | MinDCF =0.991
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.5994842503189409 | d = 3.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.492 | MinDCF =0.467
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.5994842503189409 | d = 3.0 | c = 0.0 | Normalized | Calibrated | PCA = 10 | ActDCF =0.821 | MinDCF =0.467
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.5994842503189409 | d = 3.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =3.350 | MinDCF =0.947
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.5994842503189409 | d = 3.0 | c = 0.0 | Normalized | Calibrated | PCA = 10 | ActDCF =1.108 | MinDCF =0.947
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.5994842503189409 | d = 3.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =1.038 | MinDCF =0.885
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.5994842503189409 | d = 3.0 | c = 1.0 | Normalized | Calibrated | PCA = 10 | ActDCF =5.400 | MinDCF =0.885
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.5994842503189409 | d = 3.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.405 | MinDCF =0.326
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.5994842503189409 | d = 3.0 | c = 1.0 | Normalized | Calibrated | PCA = 10 | ActDCF =0.631 | MinDCF =0.326
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.5994842503189409 | d = 3.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =3.015 | MinDCF =0.872
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.5994842503189409 | d = 3.0 | c = 1.0 | Normalized | Calibrated | PCA = 10 | ActDCF =0.905 | MinDCF =0.872
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 1.0 | d = 2.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.866 | MinDCF =0.843
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 1.0 | d = 2.0 | c = 0.0 | Normalized | Calibrated | PCA = 10 | ActDCF =7.736 | MinDCF =0.843
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 1.0 | d = 2.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.827 | MinDCF =0.672
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 1.0 | d = 2.0 | c = 0.0 | Normalized | Calibrated | PCA = 10 | ActDCF =0.884 | MinDCF =0.672
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 1.0 | d = 2.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =7.405 | MinDCF =0.976
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 1.0 | d = 2.0 | c = 0.0 | Normalized | Calibrated | PCA = 10 | ActDCF =1.106 | MinDCF =0.976
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 1.0 | d = 2.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.815 | MinDCF =0.806
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 1.0 | d = 2.0 | c = 1.0 | Normalized | Calibrated | PCA = 10 | ActDCF =5.087 | MinDCF =0.806
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 1.0 | d = 2.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.665 | MinDCF =0.369
