0.06720471382141113
0.1 | 0.1 | SVM Linear | K = 0.0 | C = 0.01 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.274 | MinDCF =0.244
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.01 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =1.301 | MinDCF =1.000
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.01 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.788 | MinDCF =0.759
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.01 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =0.978 | MinDCF =0.837
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.01 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =3.205 | MinDCF =0.994
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.01 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =8.481 | MinDCF =0.995
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.906 | MinDCF =0.588
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =2.543 | MinDCF =0.587
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.390 | MinDCF =0.387
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =0.441 | MinDCF =0.388
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =2.991 | MinDCF =0.875
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =1.863 | MinDCF =0.895
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =2.080 | MinDCF =0.643
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =2.018 | MinDCF =0.645
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.366 | MinDCF =0.365
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =0.370 | MinDCF =0.368
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.585 | MinDCF =0.978
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =1.686 | MinDCF =0.978
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =6.306 | MinDCF =1.000
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =1.036 | MinDCF =1.000
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.865 | MinDCF =0.821
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =1.001 | MinDCF =0.928
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =2.346 | MinDCF =0.998
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =8.972 | MinDCF =0.998
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =4.670 | MinDCF =0.997
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =2.946 | MinDCF =0.997
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.775 | MinDCF =0.767
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =0.779 | MinDCF =0.769
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =3.085 | MinDCF =0.994
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =4.842 | MinDCF =0.994
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.624 | MinDCF =0.898
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =1.893 | MinDCF =0.897
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.327 | MinDCF =0.326
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =0.341 | MinDCF =0.334
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.642 | MinDCF =0.993
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =1.520 | MinDCF =0.995
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.766 | MinDCF =0.777
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =2.110 | MinDCF =0.776
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.448 | MinDCF =0.430
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =0.435 | MinDCF =0.433
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =2.719 | MinDCF =0.976
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =2.237 | MinDCF =0.977
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =5.065 | MinDCF =1.000
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =2.949 | MinDCF =1.000
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.823 | MinDCF =0.805
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =0.834 | MinDCF =0.806
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =3.161 | MinDCF =0.996
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =5.395 | MinDCF =0.997
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =5.691 | MinDCF =1.000
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =2.855 | MinDCF =1.000
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.990 | MinDCF =0.920
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =1.056 | MinDCF =0.855
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =4.205 | MinDCF =0.996
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =7.701 | MinDCF =0.997
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.472 | MinDCF =0.445
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =1.681 | MinDCF =0.451
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.348 | MinDCF =0.253
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =0.307 | MinDCF =0.252
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =3.008 | MinDCF =0.983
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =1.389 | MinDCF =0.984
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =2.049 | MinDCF =0.799
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =2.304 | MinDCF =0.829
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.420 | MinDCF =0.388
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =0.399 | MinDCF =0.389
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =2.155 | MinDCF =0.956
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =1.685 | MinDCF =0.955
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =3.913 | MinDCF =0.930
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =2.642 | MinDCF =0.928
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.743 | MinDCF =0.718
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =0.883 | MinDCF =0.727
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =3.520 | MinDCF =0.993
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =6.183 | MinDCF =0.994
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =5.133 | MinDCF =0.977
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =4.854 | MinDCF =0.995
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.698 | MinDCF =0.647
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =0.708 | MinDCF =0.685
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.848 | MinDCF =0.991
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =2.228 | MinDCF =0.998
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.338 | MinDCF =0.664
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =2.594 | MinDCF =0.675
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.424 | MinDCF =0.423
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =0.503 | MinDCF =0.427
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =2.899 | MinDCF =0.986
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =2.432 | MinDCF =0.987
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.394 | MinDCF =0.611
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =1.796 | MinDCF =0.611
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.304 | MinDCF =0.301
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =0.332 | MinDCF =0.301
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.649 | MinDCF =0.987
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =1.520 | MinDCF =0.987
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =6.877 | MinDCF =0.992
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =2.681 | MinDCF =0.995
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.029 | MinDCF =0.878
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =0.981 | MinDCF =0.887
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =3.417 | MinDCF =0.997
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =7.130 | MinDCF =0.998
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =3.694 | MinDCF =1.000
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =3.888 | MinDCF =1.000
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.838 | MinDCF =0.724
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =0.799 | MinDCF =0.733
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =4.687 | MinDCF =0.951
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =4.102 | MinDCF =0.951
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =1.000
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =1.000 | MinDCF =1.000
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =1.000
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =1.000 | MinDCF =1.000
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =9.000 | MinDCF =9.000
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =9.000 | MinDCF =5.061
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =1.000
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =1.000 | MinDCF =1.000
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =1.000
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =1.000 | MinDCF =1.000
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =9.000 | MinDCF =9.000
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =9.000 | MinDCF =5.061
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.1291549665014884 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =3.532 | MinDCF =0.843
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.1291549665014884 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =4.617 | MinDCF =0.850
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.1291549665014884 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.804 | MinDCF =0.727
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.1291549665014884 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =0.799 | MinDCF =0.727
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.1291549665014884 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =4.507 | MinDCF =0.958
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.1291549665014884 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =3.371 | MinDCF =0.957
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.1291549665014884 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =3.834 | MinDCF =1.000
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.1291549665014884 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =1.779 | MinDCF =1.000
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.1291549665014884 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.588 | MinDCF =0.578
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.1291549665014884 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =0.908 | MinDCF =0.618
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.1291549665014884 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =2.050 | MinDCF =0.964
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.1291549665014884 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =7.300 | MinDCF =0.981
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.1291549665014884 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =1.000
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.1291549665014884 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =1.000 | MinDCF =1.000
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.1291549665014884 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =1.000
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.1291549665014884 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =1.000 | MinDCF =1.000
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.1291549665014884 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =9.000 | MinDCF =9.000
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.1291549665014884 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =9.000 | MinDCF =5.061
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.1291549665014884 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.009 | MinDCF =0.869
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.1291549665014884 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =0.993 | MinDCF =0.867
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.1291549665014884 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.826 | MinDCF =0.824
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.1291549665014884 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =0.826 | MinDCF =0.824
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.1291549665014884 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =7.247 | MinDCF =0.980
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.1291549665014884 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =7.267 | MinDCF =0.984
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.21544346900318834 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =4.125 | MinDCF =1.000
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.21544346900318834 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =2.261 | MinDCF =1.000
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.21544346900318834 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.954 | MinDCF =0.861
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.21544346900318834 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =0.870 | MinDCF =0.861
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.21544346900318834 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =5.417 | MinDCF =0.994
0.1 | 0.9 | SVM Poly | K = 1.0 | C = 0.21544346900318834 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =6.444 | MinDCF =0.992
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.21544346900318834 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =2.593 | MinDCF =0.999
0.1 | 0.1 | SVM Poly | K = 1.0 | C = 0.21544346900318834 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =2.436 | MinDCF =0.999
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.21544346900318834 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.666 | MinDCF =0.648
0.1 | 0.5 | SVM Poly | K = 1.0 | C = 0.21544346900318834 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =0.691 | MinDCF =0.662
